insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_ type,distance ,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1250,,,,1563.83,17.25,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1260,,,,1581.08,18.558,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1270,,,,1599.637,18.548,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1280,,,,1618.185,17.497,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1290,,,,1635.682,19.001,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1300,,,,1654.683,18.269,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1310,,,,1672.952,17.836,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1320,,,,1690.787,17.95,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1330,,,,1708.737,17.891,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1340,,,,1726.628,17.938,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1350,,,,1744.567,17.865,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1360,,,,1762.432,18.012,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1370,,,,1780.444,17.883,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1380,,,,1798.327,15.029,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1390,,,,1813.355,15.047,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1400,,,,1828.402,18.016,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1410,,,,1846.418,17.72,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1420,,,,1864.138,13.224,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1430,,,,1877.361,17.942,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1440,,,,1895.304,14.37,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1450,,,,1909.674,7.232,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1460,,,,1916.905,17.946,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1470,,,,1934.852,17.668,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1480,,,,1952.519,13.205,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1490,,,,1965.724,18.029,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1500,,,,1983.754,18.033,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1510,,,,2001.787,11.884,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1520,,,,2013.671,18.271,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1530,,,,2031.941,17.99,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1540,,,,2049.931,18.751,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1550,,,,2068.683,17.869,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1560,,,,2086.552,17.725,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1570,,,,2104.277,19.597,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1580,,,,2123.873,15.131,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1590,,,,2139.004,17.927,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1600,,,,2156.931,18.332,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1610,,,,2175.263,17.909,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1620,,,,2193.172,6.539,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1630,,,,2199.711,1.185,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1640,,,,2200.896,5.614,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1650,,,,2206.509,0.549,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1655,,,,2207.058,2.44,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1660,,,,2209.499,0.258,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1670,,,,2209.756,0.587,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1680,,,,2210.343,0.779,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1690,,,,2211.123,1.356,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1700,,,,2212.479,5.791,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1710,,,,2218.27,2.015,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1720,,,,2220.285,4.812,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1730,,,,2225.097,12.123,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1740,,,,2237.22,3.281,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1750,,,,2240.501,3.267,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1760,,,,2243.768,17.167,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1770,,,,2260.935,18.321,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1780,,,,2279.256,18.393,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1790,,,,2297.649,18.211,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1800,,,,2315.86,17.261,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1810,,,,2333.121,18.293,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1820,,,,2351.414,17.355,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1830,,,,2368.769,18.049,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1840,,,,2386.819,7.956,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1850,,,,2394.774,12.219,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1860,,,,2406.994,8.674,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1870,,,,2415.667,18.091,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1880,,,,2433.758,7.286,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1890,,,,2441.044,18.297,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1900,,,,2459.34,17.57,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1910,,,,2476.91,18.349,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1920,,,,2495.259,18.229,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1930,,,,2513.488,18.085,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1940,,,,2531.573,8.304,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1950,,,,2539.877,12.836,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1960,,,,2552.714,16.22,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1970,,,,2568.933,18.08,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1980,,,,2587.013,7.727,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1990,,,,2594.74,8.92,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,2000,,,,2603.66,17.898,,,,,,,,,,,,,
