insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_type,distance,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4550,,,,7532.652,13.272,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4560,,,,7545.924,13.666,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4570,,,,7559.59,15.2,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4580,,,,7574.79,4.678,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4590,,,,7579.468,19.68,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4600,,,,7599.148,12.564,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4610,,,,7611.712,18.228,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4620,,,,7629.94,14.16,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4630,,,,7644.1,18.278,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4640,,,,7662.378,18.286,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4650,,,,7680.664,14.574,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4660,,,,7695.238,18.188,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4670,,,,7713.426,18.222,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4680,,,,7731.648,18.248,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4690,,,,7749.896,18.266,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4700,,,,7768.162,18.252,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4710,,,,7786.414,18.254,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4720,,,,7804.668,17.476,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4730,,,,7822.144,9.904,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4740,,,,7832.048,19.63,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4750,,,,7851.678,19.746,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4760,,,,7871.424,19.716,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4770,,,,7891.14,19.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4780,,,,7910.866,19.712,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4790,,,,7930.578,19.69,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4800,,,,7950.268,19.652,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4810,,,,7969.92,19.672,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4820,,,,7989.592,19.696,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4830,,,,8009.288,19.712,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4840,,,,8029,19.738,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4850,,,,8048.738,19.654,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4860,,,,8068.392,19.674,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4870,,,,8088.066,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4880,,,,8107.758,19.678,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4890,,,,8127.436,19.662,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4900,,,,8147.098,18.306,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4910,,,,8165.404,19.666,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4920,,,,8185.07,19.638,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4930,,,,8204.708,19.654,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4940,,,,8224.362,19.694,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4950,,,,8244.056,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4960,,,,8263.748,19.72,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4970,,,,8283.468,19.656,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4980,,,,8303.124,19.656,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4990,,,,8322.78,19.728,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5000,,,,8342.508,19.722,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5010,,,,8362.23,19.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5020,,,,8381.944,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5030,,,,8401.68,19.67,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5040,,,,8421.35,19.664,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5050,,,,8441.014,19.68,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5060,,,,8460.694,19.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5070,,,,8480.38,19.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5080,,,,8500.094,19.732,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5090,,,,8519.826,15.832,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5100,,,,8535.658,19.708,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5110,,,,8555.366,19.628,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5120,,,,8574.994,19.704,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5130,,,,8594.698,19.716,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5140,,,,8614.414,9.252,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5150,,,,8623.666,7.476,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5160,,,,8631.142,12.216,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5170,,,,8643.358,11.892,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5180,,,,8655.25,11.772,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5190,,,,8667.022,12.388,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5200,,,,8679.41,13.94,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5210,,,,8693.35,11.478,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5220,,,,8704.828,12.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5230,,,,8717.084,10.218,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5240,,,,8727.302,10.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5250,,,,8737.988,19.706,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5260,,,,8757.694,13.06,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5270,,,,8770.754,13.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5280,,,,8784.48,12.89,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5290,,,,8797.37,13.446,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5300,,,,8810.816,13.878,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5310,,,,8824.694,15.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5320,,,,8840.42,19.668,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5330,,,,8860.088,15.658,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5340,,,,8875.746,12.994,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5350,,,,8888.74,13.484,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5360,,,,8902.224,19.704,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5370,,,,8921.928,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5380,,,,8941.664,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5390,,,,8961.356,19.11,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5400,,,,8980.466,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5410,,,,9000.158,19.69,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5420,,,,9019.848,19.688,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5430,,,,9039.536,19.674,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5440,,,,9059.21,19.688,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5450,,,,9078.898,1.918,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5460,,,,9080.816,19.716,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5470,,,,9100.532,4.764,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5480,,,,9105.296,19.708,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5490,,,,9125.004,19.69,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5500,,,,9144.694,9.25,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5510,,,,9153.944,19.71,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5520,,,,9173.654,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5530,,,,9193.39,19.72,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5540,,,,9213.11,19.704,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5550,,,,9232.814,19.68,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5560,,,,9252.494,17.818,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5570,,,,9270.312,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5580,,,,9288.568,18.296,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5590,,,,9306.864,18.294,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5600,,,,9325.158,18.286,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5610,,,,9343.444,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5620,,,,9361.688,18.208,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5630,,,,9379.896,18.268,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5640,,,,9398.164,13.05,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5650,,,,9411.214,19.732,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5660,,,,9430.946,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5670,,,,9450.638,19.722,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5680,,,,9470.36,4.724,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5690,,,,9475.084,19.68,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5700,,,,9494.764,19.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5710,,,,9514.49,19.748,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5720,,,,9534.238,18.322,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5730,,,,9552.56,19.664,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5740,,,,9572.224,19.69,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5750,,,,9591.914,19.702,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5760,,,,9611.616,19.706,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5770,,,,9631.322,13.992,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5780,,,,9645.314,19.684,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5790,,,,9664.998,19.73,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5800,,,,9684.728,5.08,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5810,,,,9689.808,19.514,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5820,,,,9709.322,19.73,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5830,,,,9729.052,19.674,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5840,,,,9748.726,16.844,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5850,,,,9765.57,19.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5860,,,,9785.256,19.724,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5870,,,,9804.98,19.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5880,,,,9824.706,19.694,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5890,,,,9844.4,19.674,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5900,,,,9864.074,19.69,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5910,,,,9883.764,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5920,,,,9903.5,19.73,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5930,,,,9923.23,19.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5940,,,,9942.956,19.694,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5950,,,,9962.65,19.662,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5960,,,,9982.312,19.704,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5970,,,,10002.016,7.044,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5980,,,,10009.06,8.1,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,5990,,,,10017.16,8.564,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6000,,,,10025.724,7.746,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6010,,,,10033.47,7.79,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6020,,,,10041.26,12.92,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6030,,,,10054.18,11.35,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6040,,,,10065.53,10.672,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6050,,,,10076.202,9.852,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6060,,,,10086.054,11.896,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6070,,,,10097.95,10.614,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6080,,,,10108.564,10.968,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6090,,,,10119.532,10.07,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6100,,,,10129.602,10.796,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6110,,,,10140.398,18.796,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6120,,,,10159.194,13.668,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6130,,,,10172.862,12.454,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6140,,,,10185.316,13.966,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6150,,,,10199.282,18.846,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6160,,,,10218.128,18.838,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6170,,,,10236.966,18.8,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6180,,,,10255.766,18.792,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6190,,,,10274.558,18.812,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6200,,,,10293.37,18.844,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6210,,,,10312.214,18.85,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6220,,,,10331.064,18.83,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6230,,,,10349.894,18.808,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6240,,,,10368.702,18.818,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6250,,,,10387.52,19.02,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6260,,,,10406.54,18.832,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6270,,,,10425.372,18.826,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6280,,,,10444.198,18.814,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6290,,,,10463.012,18.806,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6300,,,,10481.818,18.724,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6310,,,,10500.542,15.204,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6320,,,,10515.746,18.828,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6330,,,,10534.574,18.842,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6340,,,,10553.416,18.798,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6350,,,,10572.214,18.804,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6360,,,,10591.018,18.836,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6370,,,,10609.854,18.818,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6380,,,,10628.672,14.46,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6390,,,,10643.132,4.656,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6400,,,,10647.788,12.532,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6410,,,,10660.32,18.806,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6420,,,,10679.126,18.82,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6430,,,,10697.946,18.832,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6440,,,,10716.778,18.846,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6450,,,,10735.624,19.71,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6460,,,,10755.334,18.83,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6470,,,,10774.164,18.814,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6480,,,,10792.978,18.824,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6490,,,,10811.802,18.842,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6500,,,,10830.644,18.782,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6510,,,,10849.426,18.826,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6520,,,,10868.252,2.586,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6530,,,,10870.838,2.002,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6540,,,,10872.84,0.598,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6550,,,,10873.438,3.904,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6560,,,,10877.342,1.408,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6570,,,,10878.75,3.838,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6580,,,,10882.588,0.832,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6590,,,,10883.42,1.01,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6600,,,,10884.43,1.314,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6610,,,,10885.744,0.29,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6620,,,,10886.034,0.814,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6630,,,,10886.848,1.502,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6640,,,,10888.35,0.796,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6650,,,,10889.146,3.748,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6660,,,,10892.894,1.412,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6670,,,,10894.306,3.82,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6680,,,,10898.126,0.59,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6690,,,,10898.716,1.048,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6700,,,,10899.764,16.872,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6710,,,,10916.636,19.642,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6720,,,,10936.278,19.672,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6730,,,,10955.95,19.654,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6740,,,,10975.604,2.896,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6750,,,,10978.5,19.738,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6760,,,,10998.238,19.69,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6770,,,,11017.928,19.682,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6780,,,,11037.61,19.71,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6790,,,,11057.32,19.688,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6800,,,,11077.008,19.68,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6810,,,,11096.688,19.694,,,,,,,,,,,,,
