insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_type,distance,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6130,, ,,10159.194,13.668,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6140,, ,,10172.862,12.454,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6150,, ,,10185.316,13.966,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6160,, ,,10199.282,18.846,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6170,, ,,10218.128,18.838,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6180,, ,,10236.966,18.8,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6190,, ,,10255.766,18.792,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6200,, ,,10274.558,18.812,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6210,, ,,10293.37,18.844,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6220,, ,,10312.214,18.85,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6230,, ,,10331.064,18.83,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6240,, ,,10349.894,18.808,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6250,, ,,10368.702,18.818,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6260,, ,,10387.52,19.02,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6270,, ,,10406.54,18.832,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6280,, ,,10425.372,18.826,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6290,, ,,10444.198,18.814,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6300,, ,,10463.012,18.806,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6310,, ,,10481.818,18.724,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6320,, ,,10500.542,15.204,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6330,, ,,10515.746,18.828,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6340,, ,,10534.574,18.842,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6350,, ,,10553.416,18.798,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6360,, ,,10572.214,18.804,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6370,, ,,10591.018,18.836,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6380,, ,,10609.854,18.818,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6390,, ,,10628.672,14.46,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6400,, ,,10643.132,4.656,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6410,, ,,10647.788,12.532,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6420,, ,,10660.32,18.806,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6430,, ,,10679.126,18.82,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6440,, ,,10697.946,18.832,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6450,, ,,10716.778,18.846,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6460,, ,,10735.624,19.71,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6470,, ,,10755.334,18.83,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6480,, ,,10774.164,18.814,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6490,, ,,10792.978,18.824,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6500,, ,,10811.802,18.842,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6510,, ,,10830.644,18.782,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6520,, ,,10849.426,18.826,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6530,, ,,10868.252,2.586,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6540,, ,,10870.838,2.002,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6550,, ,,10872.84,0.598,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6560,, ,,10873.438,3.902,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6570,, ,,10877.34,1.41,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6580,, ,,10878.75,3.838,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6590,, ,,10882.588,0.828,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6600,, ,,10883.416,1.012,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6610,, ,,10884.428,1.312,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6620,, ,,10885.74,0.29,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6630,, ,,10886.03,0.816,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6640,, ,,10886.846,1.502,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6650,, ,,10888.348,0.796,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6660,, ,,10889.144,3.748,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6670,, ,,10892.892,1.412,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6680,, ,,10894.304,3.822,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6690,, ,,10898.126,0.586,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6700,, ,,10898.712,1.048,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6710,, ,,10899.76,16.876,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6720,, ,,10916.636,19.64,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6730,, ,,10936.276,19.672,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6740,, ,,10955.948,19.656,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6750,, ,,10975.604,2.894,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6760,, ,,10978.498,19.738,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6770,, ,,10998.236,19.692,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6780,, ,,11017.928,19.682,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6790,, ,,11037.61,19.71,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6800,, ,,11057.32,19.688,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6810,, ,,11077.008,19.68,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6820,, ,,11096.688,19.694,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6830,, ,,11116.382,19.706,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6840,, ,,11136.088,19.676,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6850,, ,,11155.764,19.692,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6860,, ,,11175.456,19.702,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6870,, ,,11195.158,19.71,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6880,, ,,11214.868,19.694,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6890,, ,,11234.562,19.664,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6900,, ,,11254.226,19.686,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6910,, ,,11273.912,7.696,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6920,, ,,11281.608,8.964,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6930,, ,,11290.572,10.094,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6940,, ,,11300.666,10.872,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6950,, ,,11311.538,9.488,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6960,, ,,11321.026,8.774,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6970,, ,,11329.8,12.152,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6980,, ,,11341.952,11.532,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,6990,, ,,11353.484,12.922,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7000,, ,,11366.406,13.52,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7010,, ,,11379.926,12.942,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7020,, ,,11392.868,13.79,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7030,, ,,11406.658,11.656,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7040,, ,,11418.314,10.95,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7050,, ,,11429.264,11.366,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7060,, ,,11440.63,19.696,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7070,, ,,11460.326,19.676,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7080,, ,,11480.002,19.018,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7090,, ,,11499.02,19.702,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7100,, ,,11518.722,18.262,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7110,, ,,11536.984,18.172,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7120,, ,,11555.156,19.686,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7130,, ,,11574.842,18.244,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7140,, ,,11593.086,4.552,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7150,, ,,11597.638,15.152,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7160,, ,,11612.79,18.27,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7170,, ,,11631.06,16.35,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7180,, ,,11647.41,4.752,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7190,, ,,11652.162,18.274,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7200,, ,,11670.436,3.794,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7210,, ,,11674.23,18.244,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7220,, ,,11692.474,18.24,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7230,, ,,11710.714,19.7,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7240,, ,,11730.414,14.452,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7250,, ,,11744.866,18.28,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7260,, ,,11763.146,19.748,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7270,, ,,11782.894,19.658,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7280,, ,,11802.552,18.78,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7290,, ,,11821.332,15.196,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7300,, ,,11836.528,18.24,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7310,, ,,11854.768,17.818,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7320,, ,,11872.586,18.284,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7330,, ,,11890.87,18.26,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7340,, ,,11909.13,18.252,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7350,, ,,11927.382,18.246,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7360,, ,,11945.628,18.26,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7370,, ,,11963.888,18.272,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7380,, ,,11982.16,18.278,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7390,, ,,12000.438,18.27,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7400,, ,,12018.708,18.268,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7410,, ,,12036.976,18.234,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7420,, ,,12055.21,18.166,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7430,, ,,12073.376,18.254,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7440,, ,,12091.63,18.28,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7450,, ,,12109.91,18.264,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7460,, ,,12128.174,18.244,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7470,, ,,12146.418,18.242,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7480,, ,,12164.66,18.284,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7490,, ,,12182.944,18.266,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7500,, ,,12201.21,15.044,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7510,, ,,12216.254,18.262,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7520,, ,,12234.516,18.22,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7530,, ,,12252.736,18.242,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7540,, ,,12270.978,18.256,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7550,, ,,12289.234,18.264,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7560,, ,,12307.498,18.296,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7570,, ,,12325.794,2.064,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7580,, ,,12327.858,18.27,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7590,, ,,12346.128,18.23,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7600,, ,,12364.358,18.246,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7610,, ,,12382.604,18.286,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7620,, ,,12400.89,17.644,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7630,, ,,12418.534,18.284,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7640,, ,,12436.818,15.604,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7650,, ,,12452.422,18.24,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7660,, ,,12470.662,12.766,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7670,, ,,12483.428,12.738,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7680,, ,,12496.166,10.284,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7690,, ,,12506.45,13.122,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7700,, ,,12519.572,13.102,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7710,, ,,12532.674,13.1,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7720,, ,,12545.774,13.942,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7730,, ,,12559.716,12.84,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7740,, ,,12572.556,9.314,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7750,, ,,12581.87,8.714,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7760,, ,,12590.584,18.238,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7770,, ,,12608.822,18.28,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7780,, ,,12627.102,18.206,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7790,, ,,12645.308,16.602,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7800,, ,,12661.91,13.314,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7810,, ,,12675.224,11.344,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7820,, ,,12686.568,10.444,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7830,, ,,12697.012,19.708,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7840,, ,,12716.72,18.3,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7850,, ,,12735.02,19.714,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7860,, ,,12754.734,19.7,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7870,, ,,12774.434,11.528,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7880,, ,,12785.962,19.676,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7890,, ,,12805.638,19.688,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7900,, ,,12825.326,19.714,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7910,, ,,12845.04,19.708,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7920,, ,,12864.748,19.7,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7930,, ,,12884.448,19.658,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7940,, ,,12904.106,19.67,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7950,, ,,12923.776,19.686,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7960,, ,,12943.462,19.714,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7970,, ,,12963.176,19.712,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7980,, ,,12982.888,19.736,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,7990,, ,,13002.624,19.68,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8000,, ,,13022.304,19.632,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8010,, ,,13041.936,19.684,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8020,, ,,13061.62,19.708,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8030,, ,,13081.328,19.688,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8040,, ,,13101.016,19.71,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8050,, ,,13120.726,19.67,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8060,, ,,13140.396,19.642,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8070,, ,,13160.038,19.692,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8080,, ,,13179.73,19.726,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8090,, ,,13199.456,19.702,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8100,, ,,13219.158,19.72,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8110,, ,,13238.878,19.706,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8120,, ,,13258.584,19.678,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8130,, ,,13278.262,19.692,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8140,, ,,13297.954,19.73,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8150,, ,,13317.684,19.736,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8160,, ,,13337.42,19.718,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8170,, ,,13357.138,19.666,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8180,, ,,13376.804,19.682,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8190,, ,,13396.486,19.7,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8200,, ,,13416.186,19.714,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8210,, ,,13435.9,19.7,,,,,,,,,,,,,
1ccce4fa-a1b0-4326-ba33-790b29b21db8,ILI-21,2021,8220,, ,,13455.6,19.692,,,,,,,,,,,,,
